Index,AO-A12D,C8-A131,AO-A12B,E2-A10A.notinstudy,BH-A18Q,C8-A130,C8-A138,E2-A154,BH-A0BZ.notinstudy,A8-A09I.notinstudy,C8-A12L,A2-A0EX,AO-A12D.REP2,AN-A04A.REP1,BH-A0AV.REP1,AO-A12D.REP1,AN-A04A,BH-A0AV,A2-A0D0.notinstudy,BH-A0HK.notinstudy,C8-A12T,A8-A06Z,A2-A0D1.notinstudy,A2-A0CM,BH-A18U,A2-A0YI.notinstudy,A2-A0EQ,AR-A0TY.notinstudy,AR-A0U4,BH-A0HP.notinstudy,BH-A0EE.notinstudy,AO-A0J9,BH-A0E0.notinstudy,AR-A1AP,AN-A0FK,AO-A0J6,BH-A18V.notinstudy,A7-A13F,BH-A0E1,A7-A0CE,BH-A0C0.notinstudy,A2-A0YC,AO-A0JC,A8-A08Z,AR-A0TX,D8-A13Y.notinstudy,A8-A076,AO-A126,C8-A12P.notinstudy,BH-A0C1,A2-A0EY,AR-A1AW,AR-A1AV,C8-A135,A2-A0EV,AN-A0AM,D8-A142,AN-A0FL,BH-A0DG,AN-A0AS.notinstudy,AR-A0TV,C8-A12Z,AO-A0JJ,AO-A0JE,A2-A0T2.notinstudy,AN-A0AJ,A7-A0CJ,AO-A12F,A2-A0YL.notinstudy,A2-A0T7.notinstudy,C8-A12Q.notinstudy,A8-A079,E2-A159.notinstudy,A2-A0T3,A2-A0YD,AR-A0TR,AO-A03O,BH-A18R.notinstudy,AO-A12E,A8-A06N,A2-A0T1.notinstudy,A2-A0YG,E2-A150.notinstudy,BH-A18N,A7-A0CD.notinstudy,C8-A12W.notinstudy,AN-A0AL,A2-A0T6,E2-A158,E2-A15A,AO-A0JM,C8-A12V,A8-A08G.notinstudy,A2-A0D2,C8-A12U,AR-A1AS,A8-A09G,C8-A131.REP1,C8-A134,A2-A0YF,BH-A0DD,BH-A0E9,AR-A0TT,AR-A1AQ.notinstudy,AO-A12B.REP1,A2-A0SW,AO-A0JL,BH-A0BV,A2-A0YM,BH-A0C7,A2-A0SX
VASH1,0.573156195,0.714421441,0.571663886,0.658325785,0.739822937,1.239197321,1.152138112,0.458685414,0.242771534,0.649802771,0.772369161,1.001703259,1.155085714,0.881836118,0.793189624,0.481416059,0.752389204,0.668351323,0.71669677,0.571953199,0.998951469,0.9650889,0.127323733,1.042359514,0.959624028,0.563624201,0.815240266,0.367408172,1.128242346,0.499547263,0.249654575,0.744340176,0.431735881,1.076696892,0.922658983,0.218285926,0.936538529,1.176459366,0.928089874,0.788676997,0.890266198,0.953781509,0.974860816,1.146634397,0.443536741,0.639493686,1.098206028,1.076658691,0.944629592,2.77066652,1.109005917,1.25228943,0.738158992,0.845200293,0.756763267,1.037477107,0.808601049,0.902292113,1.085984195,0.874676442,0.846515785,0.243464589,0.978854594,0.945048978,0.639986158,0.750474699,0.965306943,1.080401254,0.231740634,0.183951118,0.453925206,0.916541862,0.166293248,1.192665694,0.796893247,1.580568155,1.116219608,0.463151635,0.794280396,0.749270614,0.056234703,0.930431458,0.717341028,1.057067046,0.03180556,0.048798728,1.213234632,0.782637404,1.018640354,1.246618603,0.827492511,1.460763645,0.2718002,0.676111991,1.039406515,1.136745421,0.293421978,0.893097812,0.99854869,1.02392326,0.560836709,0.756642649,0.681912878,0.054320408,0.898071867,1.056332895,1.068440692,1.14285077,NA,NA,NA
VASN,0.997019379,1.317804271,0.574350154,0.417346484,1.001507978,1.074325302,1.125775428,0.796000054,0.367847373,0.580387706,0.685365007,1.089864306,0.802532665,0.602685569,1.187913364,0.82330764,0.612431437,1.116027288,0.482865996,0.515775362,0.807531713,0.484210079,0.349467035,1.146000647,0.855444503,0.269775237,0.999596443,0.60054383,1.627957865,0.572734199,0.512800184,0.635678542,0.293541936,1.181435327,0.831453825,0.339229043,0.766140663,0.888153804,1.306262299,0.819926511,0.392272865,0.807944429,0.785768024,0.913215976,1.064884594,0.124134247,1.428649037,1.022782712,0.490039787,4.906307235,1.803879535,1.019685817,0.293851191,1.17961318,1.018228012,0.953294632,0.947734932,1.854538299,0.896013761,0.860419701,0.531926386,0.972330814,1.096441307,1.955725766,1.197613216,0.695386758,0.801257743,1.056117656,0.165665001,0.717276023,1.161751006,0.757152059,0.273335967,1.002964168,0.809649107,0.756865632,1.071408468,0.280648621,1.230573901,0.976108924,0.800625596,0.673974269,0.697896225,1.0691553,0.367237262,0.475318583,1.258411878,0.794121795,0.919747673,1.143011552,1.026132738,0.871878575,0.444525347,1.203794363,1.011138557,1.176648264,0.967403961,1.300983705,1.135666455,1.289759933,0.637320116,1.363354371,0.653335987,0.996951209,0.56726179,1.472012259,1.940174833,1.362352033,2.900290645,0.735212566,1.451798603
VASP,0.965413527,1.308790952,0.641718168,0.381968933,0.851308026,1.080315259,1.074967883,0.775491548,0.358339229,0.53384964,1.150312148,1.096798931,0.974119131,0.806718307,0.803812528,0.949957214,0.809317404,0.767252744,0.575450443,0.319717989,0.906946205,0.54936594,0.232444263,1.33777714,1.080152641,0.077927265,1.257202723,0.285669584,1.206895128,0.415976946,0.671423237,0.731287693,0.450228923,1.011749709,0.870075912,0.23404707,0.952821311,1.222754856,0.754077227,0.935865021,0.50072375,1.361344121,1.066649632,1.099935117,0.558986342,0.198007474,1.273259931,1.06573177,0.435194967,3.128257183,1.293220589,1.622761307,0.429905837,0.907532309,0.650808121,1.117744175,1.426307254,1.328101005,1.016358537,0.393866069,0.697477336,0.459020763,0.969224959,1.022421832,0.922360327,0.805327372,0.971379971,0.878049033,0.25479553,0.398582484,0.591800391,1.056223154,0.358980421,1.023305753,0.6752897,0.955346026,1.192121125,0.377390435,0.632884396,0.637484486,0.615581253,0.632471576,0.450813602,0.919985909,0.191522246,0.414684671,1.02045005,0.628093782,1.072541305,1.014799635,1.07379317,1.302082783,0.259736196,1.162100933,1.038968905,1.398537454,0.595689067,1.17429934,1.637294073,0.916369108,0.679495768,0.655613299,0.661537761,0.369063954,0.636677244,0.932465098,1.084004082,1.230273374,0.746092662,0.498641638,1.285994451
VAT1,0.729289108,1.022153268,0.935932334,0.54112426,0.744184522,1.120459178,0.770749564,0.957725207,0.708852805,0.485068798,0.618194001,1.301914862,0.740941512,0.96224608,0.858623544,0.719820148,0.970944043,0.842628879,0.454357141,0.544474288,0.775164891,0.684855714,0.594117254,1.07127768,1.00216082,0.461089496,0.898199958,0.490671509,0.762161119,0.576308418,0.365315517,0.691949348,0.67924601,1.162025438,0.702405375,0.292493497,0.665826862,1.267764441,0.926733723,0.970010929,0.918452092,1.60864132,0.835088759,1.118920954,0.64565856,0.502974852,0.979554833,1.715339162,0.643959572,2.145055122,1.360106692,1.495547368,0.494186679,0.796124008,1.015469273,1.029655528,1.221897022,1.107036603,0.918954128,0.641994302,0.718196177,0.781927906,1.446619804,0.813610776,0.753042833,0.917272314,0.748622926,0.826256869,0.893903109,0.662612166,0.741062231,1.030852051,0.515846283,0.880729473,0.879100825,0.498810848,1.190990975,0.637884289,1.219834578,0.729485742,0.906867606,0.761522755,0.762238415,0.897568618,0.764710723,0.695466266,0.715472646,0.905367572,0.787640542,1.054629902,1.239709011,0.712563079,0.994164944,0.909457063,1.015514321,1.056771493,1.12802321,1.060164176,0.923216596,0.911799192,0.686820421,0.737835843,0.579605316,0.479002826,0.947253838,0.941886376,0.638269183,1.081609246,0.897201332,0.835297636,0.926297688
VAT1L,0.490675295,0.698051196,0.427820935,NA,NA,NA,0.400188982,0.916454394,0.413669923,0.235691874,0.189192641,0.600693853,0.675121225,0.724872938,0.543627885,0.526738556,1.264475193,0.610854875,0.63537232,0.554632224,0.792848867,0.235861048,0.571699419,0.766978677,1.389340226,0.508422891,0.661100898,NA,NA,NA,NA,NA,NA,0.518560848,0.662382588,0.766274396,NA,NA,NA,5.130815246,0.485714189,0.913800921,0.28457907,0.587806796,0.597286945,NA,NA,NA,0.072621395,1.052325213,0.526398883,NA,NA,NA,NA,NA,NA,0.700046587,0.500974301,0.9941818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481205995,0.44180652,0.819202727,0.488033426,0.954423863,0.825102546,1.056973672,0.751440086,0.392316473,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177964376,0.406006433,0.43148074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35713836,0.52313457,0.350304035,NA,NA,NA,0.743472058,0.495218382,1.010584828
VAV1,0.899614159,1.194677268,0.507776388,0.3428794,1.074324372,0.991582381,0.797255698,0.630973286,0.944795397,0.690256156,0.637010266,0.902862827,0.821104884,0.861325332,1.029400262,0.825327898,0.771904983,1.026074921,0.779991634,0.42325226,0.788295327,0.594390995,0.241002492,1.333623225,1.044980586,0.306945334,1.348202755,0.383677671,1.397113202,0.42866718,0.309943132,0.796346561,0.198027986,1.499500307,0.594699486,0.201391936,0.902174709,0.97639734,0.678509502,0.891069675,1.243817493,1.049632332,1.102227564,0.741173677,0.640302122,0.392356497,1.146332108,0.699029195,0.533154946,4.217877184,1.213603629,2.452234708,0.354341785,0.736396071,0.993603304,1.218023611,0.974079297,0.488410943,1.054824637,0.575108245,1.004242978,0.524132729,1.264938377,1.128911744,0.736281352,0.932793593,0.838131859,0.639163238,0.482572079,0.469719346,0.705123426,0.741616184,0.491790934,0.718383778,0.719257688,1.290250789,0.858342673,0.435060975,0.832858022,0.611503978,0.652812665,0.743568519,0.825545452,0.77552764,0.24609931,0.467271106,0.738171461,0.537504815,1.067978679,1.137432798,0.964291332,1.705802055,0.67887199,0.914850448,1.323563452,1.096473459,0.867560973,0.994136151,1.090437606,0.983728011,0.559031854,0.507141568,1.125532483,0.456220302,0.490607816,1.067536304,0.8500104,1.035972508,0.789788007,0.427900103,1.195425114
VAV2,0.746847878,1.064470102,0.894395331,0.739548092,0.645518409,1.032207463,1.154386241,0.926069457,1.008803823,0.449295142,1.092685755,1.2386511,0.736196594,1.315926478,0.66765978,0.736614161,1.387124261,0.778601104,0.525473701,0.332795372,0.78600988,0.477087918,0.601681967,1.125494248,0.875639851,0.2230887,1.400628708,0.483394386,0.716748757,0.370445448,0.331374029,0.787400977,0.215081687,1.019886025,0.819960131,0.190267297,0.64298087,1.022482531,0.819873794,0.846136248,0.851617373,1.163715301,1.263755147,1.064300103,0.539198161,0.568660784,1.189541904,1.138773601,0.442892499,3.282846825,1.114532975,1.378837942,0.478495996,0.675699168,0.510091307,0.855908597,0.778735632,0.965802206,0.935722356,0.624145269,0.983181049,0.69641495,1.049104549,0.859362575,0.500477614,0.638536045,1.01852395,0.959059912,0.253173972,0.531601118,0.770302457,1.120230491,0.484970293,0.866339383,0.790900005,1.436364541,1.107132119,0.385737357,1.244330211,0.832149779,0.663464175,0.921988288,0.531168331,1.11014818,0.195179596,0.30945487,0.913582702,0.694973996,1.384801118,1.403538518,1.299979788,0.723022265,0.919721607,0.909030848,1.246390124,1.185808749,0.554894698,1.059402833,1.017690042,0.743916691,0.872597655,0.552395398,0.647010202,0.492067861,0.909419485,0.660789312,0.681130882,0.978017027,0.544103445,0.592877452,0.680591551
VAV3,0.907266206,0.741768151,0.758595979,0.647430807,0.649778979,1.473757358,1.606426014,0.729636482,0.406409243,0.79485359,0.551253797,1.297199941,0.864179259,0.720955367,0.704408184,0.90930615,0.760999193,0.735606861,0.556254667,0.406671778,0.8886273,0.590199251,1.117656369,0.873071486,0.940362894,0.327013367,1.068454631,0.398198194,0.752465242,0.405218694,0.393766266,0.665371296,0.448738424,0.87796349,0.954256892,0.202083347,0.510781782,1.0781855,0.780802284,0.680086837,0.701450569,1.076863416,0.820441238,1.130915159,0.545367975,0.578382022,1.026868125,1.328759587,0.415847873,2.439602135,0.8360569,1.486395896,0.620602603,0.615518144,0.553081847,0.888892818,0.507650364,0.463591886,0.797740114,0.567355742,0.664848549,0.528195232,1.011447758,0.811870659,0.541054594,0.758878019,1.593706357,0.642520575,0.220846167,0.369469233,0.547963692,1.330972536,0.279479963,0.977511993,0.536882445,1.737104863,1.000595084,0.614116945,1.358177432,1.195135247,0.52193972,0.645866505,0.574951279,1.144357685,0.515230145,0.747330465,0.79282777,0.643519917,0.566693361,1.10754306,1.859966797,0.754051374,0.460401096,0.645381711,0.779899756,1.338865215,0.702679281,0.695279624,0.946610271,1.203590068,0.888943372,0.547907004,0.659481339,0.44672351,0.752861575,0.924497554,0.624327624,0.904190948,0.518086299,1.073112157,0.749285363
VAX2,NA,NA,NA,0.021808321,0.32162373,0.61974558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247154855,1.013394111,0.535792916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VBP1,0.66284885,0.8303356,0.92236212,0.279307904,0.952111398,1.26187181,1.049276588,0.735815771,0.429410217,0.695657989,1.202280431,0.925468836,0.635387881,1.075862886,0.653019101,0.650917556,0.931522533,0.600104807,0.371261339,0.329799822,0.837623448,0.530293977,0.311491359,1.499174174,1.052505162,0.064580429,1.173633195,0.234217195,1.188614362,0.300495637,0.471978929,0.751747458,0.217308445,1.022706894,0.724660696,0.188419374,0.800669262,1.202773984,0.778082715,1.203282812,0.716652199,1.296365632,0.858967121,1.043546788,0.379352862,0.564960566,1.231909748,0.893736411,0.364954959,4.270603361,1.35789353,1.47170275,0.171616464,0.788870091,0.730586719,1.135586296,1.008997982,0.574254965,1.015476835,0.274744222,0.758633475,0.3089698,1.064536107,0.854232244,0.57883373,0.608692028,1.332250874,1.19716106,0.159555812,0.201507571,0.503364048,1.186711704,0.399192237,0.855107519,0.660133284,1.077870396,1.485256139,0.217539423,1.153403391,0.644043582,0.139305067,0.794631981,0.386278504,1.086410543,0.102600274,0.102834147,0.93906344,0.63470454,1.105205316,1.220380989,0.90545784,0.837847938,0.289773677,1.084870522,1.183775391,0.959214672,0.478425658,0.800016578,1.18091549,0.84097623,0.664639845,0.539526134,0.563379086,0.45853537,0.80851706,1.107214826,1.20921532,1.304647775,0.551011315,0.65299205,0.895591762
VCAM1,0.522317391,0.569834727,0.318202314,0.275139396,0.573242442,0.517202585,0.463967817,0.4994814,0.453335154,0.421014339,0.345649308,0.437216146,0.538779669,0.516953537,0.608700482,0.485385642,0.497064564,0.597788951,0.380081435,0.264273863,0.43904222,0.257756379,0.263558972,0.715301748,0.500156663,0.221058057,0.723164068,0.427571286,5.318376024,0.679126145,0.382253496,0.29911997,0.346209042,0.523354604,0.674949244,0.175647571,0.536753993,0.418604921,0.534386846,0.381635313,0.481810541,0.530253331,0.673519785,0.426868742,0.397866821,0.209539433,0.654191856,0.441707634,0.37646139,4.559284783,1.109859712,0.853365027,0.245999505,0.402147354,0.531220121,0.843959323,0.458782876,0.408863463,0.52074624,0.220079774,0.434831981,0.357514407,0.488861477,0.593810254,0.308222243,0.440066454,0.434445826,0.366184545,0.162301456,0.38280143,0.346265428,0.619084574,0.190214763,0.499302502,0.350678401,0.273110275,0.399101624,0.276163677,0.335614259,0.374040378,0.65124436,0.347933854,0.285501226,0.476771402,0.193668761,0.279059935,0.511048014,0.274430761,0.452197658,0.575963735,0.670082079,4.261151172,0.562994309,0.370701101,0.620833016,0.419087456,0.519313052,0.538003859,0.559372566,0.393068847,0.477172115,0.403609758,0.419671407,0.342417148,0.265847996,0.515745082,0.526566981,0.432695427,0.552359574,0.35833114,0.69081393
VCAN,0.957569485,0.485854549,0.25418817,0.290328134,0.746198309,2.072074877,1.101339767,1.051839665,0.300675742,0.272995653,0.514749337,2.543105186,0.954264396,1.168011577,0.755910823,0.934739742,1.182188583,0.700557893,0.123304819,0.37093563,0.933331265,0.333544347,0.250462217,1.15393888,1.569151408,0.219416448,0.721499859,0.154730977,0.302697957,0.342766329,0.159778872,1.987327712,0.247282041,1.746838644,0.681198929,0.245344675,0.386237873,1.818721941,0.880307555,0.515766447,0.35942393,2.042861123,0.583596027,1.151995161,0.635720115,0.145227857,1.100703593,1.28290554,0.183974546,1.020183967,1.5441644,0.835155165,0.277735364,1.385000261,0.874813127,1.064493459,1.574780201,0.312355988,1.693568894,0.509936401,0.613711351,0.600781214,2.377272459,1.79705924,0.418620145,0.315564847,0.624080679,0.800555128,0.299847395,0.439405909,0.451743445,0.613708287,0.140601178,1.485463331,0.985899605,0.356264886,0.804287758,0.208789119,0.385904555,0.364049704,0.163487005,1.122816486,0.42747399,0.807878312,0.105092896,0.283195802,0.510358938,2.294397145,0.991301565,1.633709601,1.301322277,0.764447238,0.217047875,0.990723421,0.752268621,0.878492213,0.756854514,0.421513415,0.575456359,0.92193254,0.441308364,1.333888526,0.772546629,0.129145073,0.217730197,0.860307795,0.914665001,1.342886706,0.750544136,0.578401954,1.141497424
VCF1,0.87505205,0.807743395,0.630800475,0.021635547,0.264821673,1.034068802,1.313753443,0.372836071,0.08382845,0.044680408,0.863162469,0.856273123,NA,NA,NA,0.969845066,0.749392129,0.39656931,0.095407895,0.064952588,0.432986746,0.49981304,0.064317866,1.110493266,0.24945142,0.07211745,1.026323796,0.066477143,0.763587974,0.126337245,0.027700363,1.050884644,0.106156389,0.910652876,0.539606027,0.15443369,0.364815788,1.255493945,0.72785584,0.871847804,0.038111742,1.572670163,0.91338274,0.847830792,0.14495383,0.102187578,1.491097375,1.330343121,0.069839563,2.272204328,2.205704738,1.73631394,0.204927016,0.241893175,0.253512078,1.620557704,0.578936943,1.043783801,1.54147712,0.210699201,0.666398875,0.274841804,1.609285997,0.960236992,0.276016138,0.375267195,0.827086772,0.903967709,0.130023636,0.024379612,0.127039862,1.239777226,0.040751965,0.445407122,0.206522287,2.14435346,1.05013585,0.138383123,NA,NA,NA,NA,NA,NA,0.050915206,0.044463233,0.938579773,NA,NA,NA,0.819136162,1.261392228,0.101294019,0.667086549,2.39194188,1.619627285,0.223746639,0.573898538,0.966875138,1.242845881,0.620076513,0.650934662,0.734345995,0.090766259,0.592500031,NA,NA,NA,NA,NA,NA
VCL,1.135314349,1.06963479,0.586895219,0.534202064,0.95388973,1.190012765,1.018504189,1.000360832,0.557862606,0.527830946,0.764834014,1.287242634,1.098233777,1.139126848,0.999512146,1.055237364,1.1508297,0.98735721,0.266110083,0.455697923,0.934113814,0.474588941,0.293745316,1.216429069,0.932932188,0.209661123,0.70577576,0.215236151,0.6597313,0.467590101,0.350020012,0.993390641,0.239034495,0.976796694,1.054821616,0.638539252,0.839286505,1.019272815,1.125063301,0.845812218,0.653536512,1.361890763,0.780153586,1.530968762,0.849003342,0.264510513,1.22433328,1.014362985,0.566395703,2.015521751,1.216374497,1.119300879,0.413338284,0.933315095,1.017298712,1.136211277,1.220128208,0.727475108,1.094537461,0.625624526,0.603958266,0.636342617,1.060069911,0.891653547,0.679585623,1.539875161,0.926669115,0.959925383,0.321272738,0.524379529,0.69007726,0.912777457,0.233040686,0.949263737,0.989795655,0.638589263,1.008182106,0.341621554,0.867460934,0.571357295,0.34920009,0.578327215,0.602913403,0.95815483,0.21262611,0.359119103,0.768745863,0.861857659,1.090111149,0.957896433,1.284432699,0.728105063,0.487633036,0.808313393,0.756473554,1.408495639,0.588226091,0.995724799,1.948173365,0.940165576,0.543178014,0.910071938,0.751554282,0.379621519,0.527398783,1.022182761,1.106136442,1.168796134,1.366815859,0.630705741,1.178309096
VCP,1.038625206,0.828119217,0.996107781,0.665961431,0.904169229,0.992240069,1.05472222,0.851275367,0.837993388,0.626719784,0.692224752,0.920437074,1.015582207,0.798371664,0.706451973,0.953276788,0.791049113,0.726852824,0.587414956,0.568025845,0.781036124,0.598720634,1.10338013,1.197875533,0.901222395,0.271012019,1.516365745,0.532530335,0.662677242,0.548573169,1.060291149,0.625929394,0.495014195,0.764670757,0.887614582,0.200955748,0.903028018,0.942938881,0.796970362,1.104017932,0.949025549,1.309419548,1.107264676,0.996294554,0.570806658,0.381237787,1.038770469,1.189904467,0.944493733,3.302378619,1.6444445,1.173135193,0.320524247,0.881367535,0.633367432,1.04095355,0.809104846,0.9755156,1.094835857,0.701337453,0.670437978,0.803265804,0.908055471,0.830555469,1.148824601,0.88138779,0.669694389,1.029114106,0.484283302,0.47878234,0.622412526,1.300117641,0.667954224,0.89899643,0.664329977,0.791092025,1.251603408,0.744178337,0.887178367,0.62942578,0.686915012,0.56161979,0.746072952,0.958222983,0.323215543,0.497404782,1.377601114,0.646938918,0.977758379,0.82541819,1.220885191,0.785231644,0.828982375,0.747190723,0.87832654,1.045693127,1.009933887,0.82109026,1.241662846,0.755304282,0.86089837,0.501295134,0.749212214,0.797410528,1.016505874,0.951860339,1.021020559,0.998690179,0.635520489,0.578568521,0.863834857
VCPIP1,0.933484236,0.961718712,0.760311383,0.521905871,0.716347326,1.799161874,1.122833874,0.913810502,0.746041173,0.581787766,0.596225623,1.081061882,0.943739303,0.734291715,0.748138137,0.94808663,0.712520714,0.686757352,0.466795069,0.460126374,0.778671261,0.974350549,0.438422392,1.143706789,0.942150658,0.277355395,1.202155528,0.431284825,0.809538426,0.448707077,0.363878513,0.552312058,0.319194754,1.005073541,0.949723623,0.197644955,0.80990668,1.030360754,0.684227153,0.991769535,0.873181845,1.028830796,0.947052892,0.895904769,0.441088162,0.507258984,1.03374938,1.285376507,0.495580698,3.603848679,1.405760909,2.006972138,0.479899561,0.758573978,0.574269007,0.913316386,0.793504769,0.9777716,0.925622075,0.619383458,0.901021203,0.507182997,0.871973767,0.861886316,0.593415277,1.271812395,1.081149068,1.023816104,0.164955622,0.473578925,0.534406328,1.055548796,0.264554407,0.972337608,0.588021654,1.151686607,1.638555815,0.356644253,1.186635695,1.020029726,0.660597381,0.734445838,0.550431272,1.089991825,0.335719485,0.649070718,0.781296674,0.637233711,0.950425977,1.087388597,0.917787286,1.104947941,0.599741452,0.775010624,1.168973864,0.95176368,0.596097195,0.930312986,1.244454314,0.874189556,0.870624833,0.509004261,0.634516832,0.304206114,0.734779048,1.002687726,0.856432845,1.042989264,0.58848205,0.618809632,0.867122089
VCPKMT,0.847844186,0.965430987,1.049025233,0.220384535,0.485462818,1.187138865,1.170110033,0.68962123,0.294392261,0.245306174,0.596596211,0.966678595,0.650542234,1.335347802,0.571134307,0.605754437,1.173638535,0.75492607,0.075809317,0.132005808,0.536739868,0.50743537,0.044682538,1.322673147,0.940647141,0.141534564,1.062112676,0.064872274,0.830247358,0.106519514,0.582760059,0.568428317,0.621848424,0.933786734,0.669896453,0.255371603,0.180118087,1.367836715,0.797749754,1.046089762,0.046003095,1.777312893,1.142024707,1.141113744,0.274971982,0.044198843,1.122501397,1.389498145,0.316554473,1.846661666,1.178749104,1.515746364,0.143586193,0.548265204,0.321537117,1.320502171,0.681406138,NA,NA,NA,0.901599365,0.245488489,1.062760172,0.975128492,0.3233463,0.525398041,1.427070363,0.851933665,0.254593097,0.167130354,0.359458556,1.004410707,0.306549493,0.769283852,0.745088325,1.082662258,1.389906868,0.154503405,1.164277346,0.798302455,0.182849828,0.731380474,0.207463795,0.769596482,NA,NA,NA,0.753222131,1.219896403,1.290146455,1.157088295,0.910715291,0.313537267,1.078562285,0.854922977,1.177626755,0.494426839,0.833081816,0.79190847,0.947011835,1.229619485,0.674577657,0.66436933,0.253695564,1.038720077,0.760094532,0.649886098,0.842023621,1.133522761,1.484553335,1.149437149
