gene_name,C3N-03796-Primary-Tumor,C3N-03757-Primary-Tumor,C3L-03735-Primary-Tumor,C3L-03733-Primary-Tumor-Disqualified,C3N-02682-Primary-Tumor,C3N-04097-Primary-Tumor,C3N-02681-Primary-Tumor,C3L-02644-Primary-Tumor,C3L-03740-Primary-Tumor,C3N-03755-Primary-Tumor,C3N-03452-Primary-Tumor,C3N-04686-Primary-Tumor,C3N-03939-Primary-Tumor,C3N-03802-Primary-Tumor,C3N-04094-Primary-Tumor,C3N-04100-Primary-Tumor,C3L-04795-Primary-Tumor,C3N-03001-Primary-Tumor,C3N-04691-Primary-Tumor,C3N-02259-Primary-Tumor,C3N-03800-Primary-Tumor,C3N-05039-Primary-Tumor,C3N-03480-Primary-Tumor,C3N-04113-Primary-Tumor-Disqualified,C3N-04098-Primary-Tumor,C3N-01849-Primary-Tumor,C3L-04083-Primary-Tumor,C3L-04339-Primary-Tumor,C3N-03448-Primary-Tumor,C3L-04537-Primary-Tumor,C3N-03791-Primary-Tumor,C3N-03449-Primary-Tumor,C3N-03003-Primary-Tumor,C3N-03756-Primary-Tumor,C3L-02662-Primary-Tumor,C3L-04539-Primary-Tumor,C3N-04695-Primary-Tumor,C3N-03935-Primary-Tumor,C3L-04362-Primary-Tumor,C3L-04359-Primary-Tumor,C3L-04038-Primary-Tumor,C3L-04082-Primary-Tumor,C3N-04683-Primary-Tumor,C3L-04392-Primary-Tumor,C3L-05239-Primary-Tumor,C3L-01232-Primary-Tumor,C3N-03484-Primary-Tumor,C3L-04731-Primary-Tumor,C3L-04090-Primary-Tumor,C3N-02683-Primary-Tumor,C217710-Primary-Tumor,C3N-03446-Solid-Tissue-Normal,C3N-01365-Solid-Tissue-Normal,C1230738-Recurrent-Tumor,C1230738-Primary-Tumor,C3N-02286-Primary-Tumor,C217710-Recurrent-Tumor,C289419-Primary-Tumor,C289419-Recurrent-Tumor,C3L-04213-Primary-Tumor,C3N-04113-Primary-Tumor,C317832-Primary-Tumor,C3N-05991-Primary-Tumor,C234192-Primary-Tumor,ref2,C524103-Metastatic,C3L-04081-Primary-Tumor,C3N-04092-Primary-Tumor,C234192-Recurrent-Tumor,C317832-Recurrent-Tumor,C621273-Metastatic,C243048-Primary-Tumor,C219555-Recurrent-Tumor,C219555-Primary-Tumor,C3N-05114-Primary-Tumor,C621273-Additional-Metastatic,C3N-03792-Primary-Tumor,C3L-03385-Primary-Tumor,C229764-Primary-Tumor,C229764-Recurrent-Tumor,C2415597-Primary-Tumor,C3L-05481-Primary-Tumor,C3L-03372-Primary-Tumor,C283515-Recurrent-Tumor,C207624-Primary-Tumor,C3L-06625-Primary-Tumor,C283515-Primary-Tumor,C231855-Primary-Tumor,C207624-Recurrent-Tumor,C2415597-Recurrent-Tumor,C3N-03789-Primary-Tumor,C383391-Recurrent-Tumor,C224106-Recurrent-Tumor,C243909-Metastatic,C224106-Primary-Tumor,C3N-01197-Solid-Tissue-Normal,C243909-Additional-Metastatic,C3N-01191-Solid-Tissue-Normal,C3N-04687-Primary-Tumor,C383391-Primary-Tumor,C3N-04312-Primary-Tumor,C298152-Primary-Tumor,C464694-Primary-Tumor,C287328-Primary-Tumor,C287328-Recurrent-Tumor,C3L-07202-Primary-Tumor,C464694-Recurrent-Tumor,C298152-Recurrent-Tumor,C3L-07611-Primary-Tumor,C3N-03025-Primary-Tumor,C760878-Recurrent-Tumor,C760878-Primary-Tumor,C208854-Recurrent-Tumor,C3L-04085-Primary-Tumor,C3N-04693-Primary-Tumor,C208854-Primary-Tumor,C3N-02684-Solid-Tissue-Normal,C330255-Recurrent-Tumor,C330255-Primary-Tumor,C259161-Primary-Tumor,C827913-Recurrent-Tumor,C247230-Primary-Tumor,C3N-03026-Solid-Tissue-Normal,C827913-Recurrent-Tumor2,C224967-Additional-Metastatic,C3N-03452-Solid-Tissue-Normal,C224967-Metastatic,C247230-Recurrent-Tumor,C827913-Primary-Tumor,C3N-05135-Primary-Tumor,C204057-Recurrent-Tumor,C1245129-Primary-Tumor,C266664-Metastatic,C3L-04036-Primary-Tumor,C1245129-Recurrent-Tumor,C204057-Primary-Tumor,C266664-Additional-Metastatic,C3N-03450-Solid-Tissue-Normal,C685110-Additional-Metastatic,C3L-07213-Primary-Tumor,C761370-Recurrent-Tumor,C223491-Metastatic,C3N-03810-Primary-Tumor,C223491-Additional-Metastatic,C3N-02599-Primary-Tumor,C846363-Primary-Tumor,C761370-Primary-Tumor,C3N-03453-Primary-Tumor,C846363-Recurrent-Tumor,C3N-03797-Primary-Tumor
RGS17,0.791711143,1.16064012,0.691812035,1.441865047,1.069981322,0.720584013,0.789520057,1.02651436,1.15401444,1.467362657,2.802713591,1.113984891,2.160425206,1.903391484,0.649846293,0.918211645,2.491711004,1.668510503,1.265894323,0.703428186,0.558815794,1.565873121,1.398540419,1.440687157,1.421408694,1.155371194,0.723058422,1.14156779,1.048009867,2.65646535,0.630811258,0.384260906,0.302077422,1.343780624,1.286870177,0.998269552,0.605913222,1.329803342,1.109369069,0.944476653,1.301561419,1.027819062,1.882836933,2.163981278,1.136826082,1.579567508,1.302083744,1.500407693,1.255204247,1.294118894,1.300195543,1.296440543,4.46010659,1.020637582,2.555557368,0.465513241,0.752416263,0.681119699,1.013466918,1.174174835,1.085179052,0.520645326,0.962992967,0.429300384,0.932376466,0.443165163,0.665418987,1.626891603,1.278940073,1.350580456,0.166365645,1.504895875,2.108620531,0.185521236,1.337362691,1.35616263,0.453113343,1.387546679,1.195727798,1.758411154,1.177911079,2.408703816,2.045470408,0.248981662,1.949139624,0.722784143,0.683064994,1.550435694,2.879676636,1.071114738,1.031220234,0.515204238,0.897163269,1.807640364,0.790954058,3.087216951,0.403371725,1.236041503,0.603595384,3.670666767,0.745074654,0.899811311,0.548752993,2.421610532,1.334382559,1.783852642,0.192747607,2.137403041,0.578164776,1.221793563,1.679870128,1.354484119,1.462740617,1.15956497,1.766251607,1.08033164,4.178929368,1.364565369,1.741202319,1.261898183,3.171019132,1.591968738,5.034629557,2.21573409,0.444961838,2.944484335,0.190837341,0.544889065,0.97489751,1.865461013,0.20613955,2.107154639,0.253500968,0.677363791,2.007108147,0.928959863,1.280597954,3.546662854,0.147807979,1.618754296,2.188140147,1.553941914,0.854731717,0.440982615,1.167486066,0.278362973,0.373344952,0.798428468,0.367831769,0.895087429
MTRF1L,1.461963189,2.24209612,1.833251432,2.449912856,2.077452882,1.999203885,1.872345759,2.205997812,1.890524431,1.376813718,1.601264222,1.254687311,1.697408053,1.863306174,2.389659144,2.253009838,1.788377733,1.76722798,3.187026111,1.890577731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.094235666,2.111203795,1.843831436,1.354593382,2.396408302,1.60053349,1.990334077,2.515100613,1.45028116,1.997543373,2.03165782,1.414303882,2.377108708,2.041001448,1.435075093,1.9511112,1.972358131,2.383143297,2.668738963,2.62654857,2.089627597,1.014095469,1.487421987,0.781660988,2.282495601,0.788086262,0.75496336,1.649201967,1.770805923,1.433113438,1.222818122,0.626245853,2.078689621,0.969826853,1.161703719,2.193851754,0.996964323,2.570624146,2.431587139,2.209457093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.358082803,1.315390519,1.560992403,1.114829719,1.260101383,0.901007635,0.992536167,3.320221088,2.450003831,1.942354991,0.859862164,0.939999399,1.064866879,2.328123282,1.500962197,1.88027892,0.348834313,1.293169465,2.139239296,2.28656455,1.207215128,1.342819655,0.604024803,1.52179268,1.468370799,1.402007061,0.621844084,1.463304277,0.876038915,1.339160458,2.573087448,1.702172717,2.657151331,2.740643253,3.021525188,2.511098144,2.37558027,2.986569645,2.26011705,3.421671703,1.553553169,1.907719961,2.116823863,1.593149501,0.953760754,1.810440017,0.982290305,1.695470998,0.799817123,1.407460207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892834754,0.807555847,1.39986483,1.392846161,1.705695282,1.476783452,1.422508961,1.444893985,1.78051616,1.75882269
OR5V1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.678503525,3.404661036,1.681855066,4.929798721,0.846601263,1.77865416,1.3343912,2.947364877,0.671506008,1.283676486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847287112,1.390021396,0.206994654,0.743392306,0.759140506,0.694809547,0.336150729,0.635405739,1.039907735,0.818564821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44465413,1.061227526,1.451532219,1.117495555,1.566394425,0.970024596,0.944829376,0.986695984,1.057191105,0.915077453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC23A2,1.496327286,1.426592202,1.939845451,1.904449177,1.838014114,2.062467882,2.25020176,1.878898876,3.238007391,1.329831428,1.746845425,1.741870984,1.702000494,2.163212292,1.569364141,3.00884747,1.670890266,2.034125433,1.278573466,2.341964377,6.27742385,3.661900061,2.088457815,1.822247592,2.010889035,1.808453528,2.716228393,0.402741018,0.538546789,2.439453297,1.556070797,0.937198538,1.039947213,1.445463233,1.148887528,1.180977955,1.529675195,1.551572895,1.048783408,1.542190956,2.07430569,1.160793564,2.635357434,1.864808947,1.030495788,1.203913376,1.44612895,3.077617109,1.966472332,2.616592968,1.532929472,1.170460632,1.225513666,0.617146659,1.850814489,1.245777299,0.367594638,1.115753948,1.436628043,2.583383929,1.256989466,0.477099192,1.502323681,0.784688637,1.110077866,0.283599865,0.56894576,1.493127874,1.457404403,2.686757799,1.015010957,0.9418527,1.431776294,0.504118797,1.669711404,1.595290232,1.80039812,1.394653201,1.797446054,1.454909953,0.858100667,1.199564998,0.755313,0.882202308,1.556473098,1.318015225,1.115149074,1.846134489,1.366790782,1.249060018,0.502315512,0.574947145,0.413203452,0.501885519,2.173095924,1.470150718,0.236222863,0.519124576,1.02247818,2.08678496,1.675498614,1.066939864,0.364457491,1.592069736,1.396410172,1.305005518,0.283842389,1.913695021,0.682634083,1.564640989,1.625847115,2.006815934,1.468791482,1.564006522,1.911285463,1.557682704,1.174606026,1.335252442,0.983950624,1.348743268,1.686299813,1.751801501,1.880982894,1.723085609,0.947748455,1.521491742,0.739658764,1.556580641,1.106294967,1.089311989,0.390390853,2.729278451,1.367465377,1.102264247,1.045508855,2.868064783,1.306168766,1.761947344,0.60855338,0.707833958,0.523557018,0.427415028,1.492161798,0.332563452,2.549160165,1.263938033,0.891332556,1.314308088,1.220366407,1.214719852
ZRANB1,1.594143413,1.328821588,1.542402783,1.868979419,1.892236531,1.78753226,2.045911436,2.401828086,2.045779717,1.421574177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.571873875,2.530988645,2.419372843,2.210842875,1.494291061,2.337927536,1.844667894,0.607985857,1.396588756,3.416583213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82787154,1.351460159,2.133126118,1.014587633,3.309002234,0.600411494,0.68821426,0.584311126,2.096746346,3.012506467,0.961196435,0.546374884,2.08435537,0.536617718,1.402195669,0.273183355,0.364683761,2.289563357,2.089998887,5.127372846,0.600574372,0.402109554,1.273116926,0.107586771,0.584201837,1.515873867,1.185481064,1.417692771,2.149706558,1.306120243,1.353660341,1.073375918,2.370243373,1.575312589,1.186542613,1.268979143,2.333845494,2.656628119,3.128615692,1.728794949,0.711645326,0.857098028,1.285818075,0.896070248,1.474321384,1.207072929,0.285833993,2.156440447,1.161945011,2.291282095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.211291926,2.781906759,1.890745203,0.989887381,2.041852564,1.502239648,2.577685039,1.881231669,1.241968855,2.648139509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173873872,0.614191492,1.12782382,0.718729636,1.477589819,1.583283282,0.506958951,1.649122341,1.649764274,1.875372822
KCNN3,1.734970368,0.532424151,1.11512464,1.715061769,1.438873274,2.102386198,1.772020627,1.653177821,3.242271038,1.265914516,1.995210537,2.678950601,1.696860069,2.888382296,1.271661383,1.315913379,1.795152705,1.447999707,0.913262234,3.159591443,2.852440999,2.637575175,2.319559359,1.640544509,1.419717801,1.503116907,2.24581766,0.699482397,0.923114771,2.353667602,1.466857242,0.527924594,0.589704208,1.869228817,1.513736727,1.848651308,1.294424281,0.901824777,1.51278562,1.001642584,1.575114111,1.564176998,4.249978856,1.934360415,1.156017225,1.194439539,1.504174073,2.737784319,1.389528707,2.851670829,4.268870546,0.897213323,1.076049497,1.006172264,1.167433764,1.251928308,1.397833625,0.90345914,1.108344416,2.445429292,0.795554711,0.354847983,2.533679019,1.523422055,1.003710604,0.592067147,0.880037486,1.737789681,2.4853927,2.028090345,0.185448732,0.977022158,2.789642202,0.17504885,0.835598945,0.683514995,0.862551907,0.708880757,2.083922292,1.475574003,1.735030921,1.345216481,1.901581011,0.453070202,1.014982471,1.245600525,0.714050723,2.295811627,1.891482291,1.995787967,0.586048209,0.683045961,0.502048242,0.551538104,2.247172784,0.626004397,0.238059707,1.531030958,1.575246761,2.653683972,2.496030593,1.733962206,1.066637689,1.47682975,2.411123288,1.772101812,0.332550789,2.744442892,1.02510452,2.588896806,1.88042692,2.428330875,2.9217216,1.892156365,1.663095251,0.947177571,1.351984241,1.323179412,1.640170909,1.448443116,1.227012416,3.006210558,1.443877452,1.330906581,0.112061268,1.229742621,0.1557949,0.525053354,0.304445499,2.083960936,0.819895947,2.760917011,0.642321201,1.019106307,0.883102384,2.464944236,0.838518063,1.896939809,0.385466383,4.772958892,0.404778457,0.446855012,1.264993982,0.643418467,2.075044499,0.953613262,1.165723832,1.328779562,3.183280879,1.727856663
TES,0.886204302,2.565592392,1.167393294,1.674795295,1.331185971,2.303980463,1.683427265,2.619479746,1.144119791,2.203711031,1.117201321,1.36136919,3.156220512,1.436054163,2.379800127,1.478489537,1.675498091,1.7817454,2.189851873,1.508726391,1.99099054,2.613390886,1.690206566,5.698961555,1.50594532,2.538165288,2.123136569,1.061394293,1.617024082,1.694807036,1.651950219,6.941540779,1.300450358,1.256136882,1.434904955,1.086210107,5.593747623,2.289377766,1.176922278,1.158913747,2.440637595,0.938005888,0.796660009,1.759513617,1.006879723,1.19682095,1.547872564,2.516165599,2.133930303,1.751868457,0.971852163,4.079882502,0.657911406,0.772911782,1.772070548,0.660374381,0.471718912,1.587597559,2.459912149,1.321815998,2.725811799,0.707114511,1.250455196,0.518952895,1.106091043,1.575298851,0.737627459,1.761038038,1.097840127,1.332845733,4.949616899,0.588572608,1.399570504,0.395467237,1.682835864,4.991593869,1.584929088,1.878180902,1.89422356,1.775933496,0.877653485,0.995406579,1.229644875,0.895505564,1.176614949,2.592857443,1.444247497,1.240900499,0.747169199,1.1134433,0.96976822,2.581830977,0.355574399,9.332689275,1.240557105,1.024358409,0.932174358,0.756563238,1.166653702,0.864269491,1.73982747,1.674936004,0.553391416,1.49359504,0.862465048,1.583187532,0.325325505,0.987840544,0.65579186,1.540122856,1.159604822,1.244581573,1.134031278,1.00409773,1.382085887,3.690231131,0.504144968,2.301450536,0.897578764,5.533092115,0.522882378,2.441505958,0.887361685,1.371954503,0.188320138,0.961516874,1.13372397,2.847810668,0.758697025,0.880437219,0.381436745,2.16926192,5.439491739,2.043625208,1.216468146,1.399327359,2.669081806,0.92380362,2.432624405,1.230738738,0.575244268,2.493714469,1.831467627,5.285857062,1.883625394,1.42294336,0.961622946,1.431813752,1.123738756,1.714646152
PRKAG2,1.93335927,0.8898322,1.091077958,1.925903221,1.371555445,1.087275443,2.351514601,1.083386747,1.849861582,1.729788198,3.085194333,2.23757348,1.353741793,2.972252879,1.544626756,1.753503299,1.824445175,1.929925042,1.359912539,1.831625834,1.180827415,2.473797675,2.892713276,1.514001437,1.219661933,1.293184933,1.464639924,0.771925987,1.012802014,3.395877338,1.228504494,0.430338548,0.530328246,2.51139187,1.417129276,1.310818493,1.2286065,1.029264213,0.759184118,1.251857509,1.528397062,1.208746557,2.51326871,2.01900608,1.266402391,1.530139242,1.554623408,1.88189729,1.860070501,1.856774998,1.746059608,2.024973601,2.862097601,0.906875061,1.61343885,0.971435643,0.814624167,1.188573492,1.091267555,1.633282724,0.801842203,0.287044016,1.559282515,0.789067385,0.945043035,0.469751791,0.820402932,2.077112607,1.928769504,1.496210397,0.372478187,0.936823165,1.598409771,0.260794596,0.989459179,1.791819822,1.40429627,0.740475671,1.384773363,1.24039574,1.172302191,1.181826236,1.020822967,2.243109869,1.669464702,1.703098872,4.764968657,2.114603003,1.851718964,1.259758545,0.965154373,0.831651536,1.40104816,1.700045185,1.348571376,2.354414511,0.349532989,1.816778197,1.595630675,3.701711438,1.775849803,1.132519585,0.663318421,1.909002724,1.974212684,1.102434806,0.517889915,1.968104349,1.114134419,2.474588102,2.303485854,2.056426652,2.323589082,1.83531069,2.84051854,1.369652266,2.312274153,1.43114238,1.238073956,1.187175697,2.3865518,2.090037304,3.863932576,2.867506663,0.224177449,2.695520782,0.425301331,1.045967676,0.508738181,1.749272639,0.427999411,1.370041168,0.766605354,1.006697338,2.212046873,1.83255842,1.414174491,2.227467908,0.645352021,0.701337313,1.754335007,1.376371715,1.424466634,1.145813464,1.268731386,1.299928841,0.984612856,2.262709895,1.563145378,1.429532881
TUBGCP4,1.319961025,1.439327586,1.616205924,2.048773608,2.027004448,2.213328834,1.758019558,1.768189478,1.831068656,1.372059465,1.42794749,1.468440136,1.54713757,1.523184469,1.62157885,2.037620099,2.107514087,1.673279415,1.459873832,1.426082692,1.404189072,1.770604573,1.665755237,2.178766634,1.728786153,2.040929299,2.204671815,0.974784914,1.380254636,1.636557814,1.513228966,1.140413471,1.402874193,1.622271527,1.906851522,1.254840456,2.13743472,2.430412955,1.818288856,1.495302075,1.846017477,1.240499931,1.776566397,1.368357925,0.800559854,1.385869888,1.730615125,1.854527138,2.07840778,1.691223893,1.560640755,1.075368218,1.128439156,0.671927431,2.171971352,0.689709694,0.729703728,1.507664807,1.600217318,1.545451198,1.781963419,0.436948241,1.832872952,0.727743953,1.166036542,0.859295229,0.862639645,1.75652174,1.346423097,1.806132945,0.979020425,0.6533277,1.710542375,0.479201554,1.462632077,1.950592066,1.591287769,1.302695784,2.060566201,1.465690786,0.979163241,1.646496744,1.860082997,1.190705824,1.174088706,1.379416,1.239273752,1.567061604,1.126783285,1.300002299,1.1369677,1.101465364,0.568867256,1.563416391,1.681786611,1.190236698,0.379190347,0.751412207,1.296637492,1.298188734,1.723267647,1.517370499,0.690205214,2.242978209,1.256851964,1.993787318,0.297303118,1.735958256,0.921866695,1.658877763,1.682170886,1.509509514,1.645117962,1.248068605,1.777832077,1.528642447,1.101930286,1.521809743,1.786778649,1.510959336,1.473694961,1.740065437,1.540016713,1.427341947,0.289698873,1.310392612,0.676660994,1.274783293,0.606593974,1.147476753,0.347914429,2.195384917,1.773957174,2.051378248,1.037907347,1.529300705,1.254046852,1.101383723,0.905829634,1.479968028,0.710417245,0.692479284,1.186057244,1.328725773,1.8025276,1.596452942,1.298751706,1.320105794,1.525976598,1.29170468
STAP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3159907,3.818958631,4.878160067,5.202410619,3.928779878,2.227049771,2.831571746,7.642496038,7.219692996,2.51025241,2.686957423,1.247275873,1.448371523,1.199139032,1.519717375,0.930343956,1.464101995,1.326441617,1.363769583,1.134759102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856010144,1.007857498,1.896276709,0.874355742,6.906067078,0.668650648,0.856166846,0.276240101,0.451412286,1.342973256,1.203697183,0.300386514,1.437481667,0.300265968,0.5407769,0.789981557,0.241028489,1.447064325,1.816293487,1.260376692,6.113470868,0.983058166,2.061080639,1.72648788,1.781523019,5.730263721,2.81621973,1.489019906,1.395893505,1.164902157,0.852602167,0.973917856,2.405043062,2.063763104,1.43310485,1.046441469,3.243119789,1.620097063,1.890992285,0.892708187,0.347913442,1.955912604,0.56400944,10.66838703,2.935502293,1.943631291,1.840644667,1.234862842,2.964389144,1.840205534,1.181461694,1.148058486,1.516161384,1.48023742,1.396046552,0.987500943,1.107044704,1.171438195,0.984046681,1.165121655,1.19998984,1.33399629,1.405444821,1.300424217,1.74279498,2.032431663,0.803175177,1.639699015,1.202309918,1.571518209,0.980728541,1.87494447,0.931977352,0.860889449,0.135136088,1.370546584,1.292517425,1.568445657,0.362816421,2.574041334,0.373814079,1.754370643,1.522003686,2.106507101,1.322346111,1.8149013,2.165080035,0.942807484,4.449912545,0.670755278,0.700789479,4.981755423,1.98155372,7.863121483,2.670954258,1.534479,1.774845237,1.987017077,1.740492031,2.269119195
SERGEF,1.403614362,1.266736221,1.371393861,1.669874403,1.450315022,1.885645056,2.203536452,1.714068982,1.717433464,1.217083235,1.904064917,1.97772008,1.53944896,1.962562238,1.319893967,2.329590391,1.642481069,2.187042417,1.345435958,2.079006408,1.711895902,2.054930292,3.327073639,1.935388641,1.688085964,1.73910339,2.176217347,0.749396337,1.102112282,2.470261504,1.206210634,0.917786343,0.989945688,2.130360751,1.51921021,1.974291628,1.594765469,1.23577165,2.26855112,1.273814538,1.553704228,1.453987675,1.937850517,1.441282329,1.295127049,1.969000982,2.300584797,1.901247545,1.885359972,1.573541568,1.766115822,1.215171393,1.054357634,0.897043412,1.521317952,0.973993943,0.753523901,1.111040537,1.622869076,1.756935388,1.180994297,0.34651046,2.715117119,0.851248505,1.061998116,0.467530763,0.500376838,2.851851563,1.271805785,1.652156527,0.625994928,0.692674088,1.269532067,0.718267366,1.339866672,1.840899787,1.280622241,1.276166355,3.60451664,1.166460362,1.295918813,1.576870241,2.287313673,0.846642428,1.234858457,1.834179397,1.13229657,1.992323332,1.1047193,1.339860011,0.952749526,1.012187467,0.521912375,1.095030085,1.359914393,1.02114193,0.204458532,0.952385992,1.445350679,1.607516538,2.182214945,1.363109062,0.660408508,1.782291383,2.363728944,1.214903701,0.507369208,1.641543222,1.07672924,1.398262497,1.832844946,1.904363205,1.245275377,0.98888071,1.06526715,1.022973028,1.16071635,1.405748941,1.773540599,1.740820362,1.216907717,1.945991498,1.540782813,1.460334197,0.127592907,1.333182733,0.276570992,0.849272714,0.532412542,1.060271475,0.726581433,2.824317584,2.427941407,2.270228091,1.55679727,1.495623886,1.848028459,1.423617804,0.716775477,1.749091116,0.72360044,0.785357066,1.722759351,1.271258485,1.706832153,1.379511117,1.156866911,1.598806128,1.683536493,1.31833607
KDM5B,1.051878848,1.457109545,2.336652133,1.686049433,1.865914355,2.879390304,2.050306586,2.650945892,1.597836507,1.901770045,0.972986971,2.126161219,2.456687112,2.315887668,1.376833978,1.405783551,1.600182506,2.674380494,1.113475881,0.839244558,2.230484235,2.556737354,1.782848929,2.556591707,2.426396492,1.884465956,1.801851882,0.961701745,2.027347451,1.453707099,1.32413192,1.8445584,1.074269875,1.671672567,1.259868761,1.33993955,2.456789964,2.568457801,2.087686374,0.99942202,1.226618878,1.322531239,1.289232693,1.332789281,1.706792971,1.617681536,1.425654782,1.503787934,1.347366591,1.005886076,1.03959025,1.245845186,0.751452015,0.785746832,4.232257604,0.697835452,0.716187931,1.489187551,2.147455032,1.922512082,1.426620663,0.606402112,1.499978998,0.492758767,1.048955282,1.121478642,0.574391922,2.161972055,1.195013369,1.802431806,1.58360595,0.51870271,1.228678377,0.39138412,1.258783068,2.222814527,1.052780758,1.493848097,1.748236176,1.456751564,1.035693428,1.621026597,2.635259482,1.063557962,1.656127423,1.65110025,1.274978923,1.320306674,1.179481523,1.240412556,0.619873583,1.451134734,0.334223699,6.193984231,1.691539491,0.760147585,0.316917289,0.675103158,1.148119859,1.192447635,1.734693785,1.491861487,1.53774997,2.716288879,1.654576461,2.433535085,0.837431308,1.145541466,1.533780514,1.411334712,1.751434558,1.350838723,1.521668416,1.794709002,1.914539472,1.403749992,1.447564823,1.661713722,1.668389616,2.03416121,1.580908492,3.300945858,1.091460459,1.496509343,0.138200943,0.491791667,0.364834317,2.723589955,0.633822993,0.86478568,0.335155674,3.156921966,6.895042001,1.036890093,1.028390582,1.462502728,2.441770955,1.056650475,1.400630162,1.160960415,0.55595782,1.292080664,1.291530843,2.952603279,1.854061618,1.646635556,1.28282738,1.739773723,1.079826473,1.651030505
DMBT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546872053,11.67454263,16.11641286,1.540248461,1.64546833,0.352166586,NA,NA,0.844970596,1.211394123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.291591292,0.785004487,0.229592754,1.191050342,1.201766208,0.728179773,0.188024242,0.481229334,1.327959732,0.386093266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FETUB,1.313963992,1.030077614,1.522757861,1.724807644,0.972369383,1.632351442,2.272580071,1.411805478,1.058154448,1.241429913,1.142583938,0.923344899,2.144828266,1.675070175,4.079044253,1.869028125,1.547577123,1.618369733,3.409777529,1.621710007,1.104700226,1.829999558,1.044894647,1.465798982,1.453993198,1.910408325,1.208107872,2.355677885,2.379601099,1.290645265,1.151615908,1.428157689,2.214152033,0.982971475,2.99228982,1.110852156,1.048642104,1.904994057,1.60581685,1.295772356,1.180824169,1.745420697,1.411037756,2.457245155,1.994733799,3.578493069,1.978825716,2.811966515,1.643214049,1.834587914,0.482772458,0.524146932,0.513493755,1.028508722,1.33987271,0.876418711,0.298253553,0.614274001,1.442502904,1.264377315,1.209477356,0.332917774,1.398369341,0.282478168,1.036634228,0.728288122,0.628162876,1.554554237,0.509851633,0.98316325,0.491766879,0.346720988,1.072122378,0.300072838,1.652608663,1.841312166,2.161059106,5.230321759,0.986883468,0.833635203,0.541364999,1.646219766,1.384784087,0.357726943,1.909295229,1.370906542,0.453249181,0.514822308,0.448247449,0.738034755,1.881911328,1.159282483,0.31513018,1.863775545,0.734512772,0.690138529,0.272298376,0.873177186,1.95809064,0.540749203,2.451742273,0.946551702,0.314460955,0.881760965,0.532370445,1.288850483,0.578881794,0.762835058,1.256899077,2.095020821,1.072519159,0.963912195,0.688642241,1.810702555,1.471503239,2.713042034,0.616573387,1.672970486,1.647955614,1.22226175,0.719847864,1.786718945,1.14078351,0.772594748,0.220556561,0.998180765,1.181566283,1.130462501,0.154690438,2.518714805,0.273264615,1.865723338,1.605663226,2.669978933,2.281037291,1.243832591,1.833955865,1.531167935,0.456233153,2.240502657,0.50467545,0.459735464,2.863472275,0.737095122,2.011606497,0.87405107,0.91248389,1.614154858,0.676184386,2.1875951
